"destination","passanger","weather","temperature","time","coupon","expiration","gender","age","maritalStatus","has_children","education","occupation","income","Bar","CoffeeHouse","CarryAway","RestaurantLessThan20","Restaurant20To50","toCoupon_GEQ15min","toCoupon_GEQ25min","direction_same","direction_opp","Y"
"1","1","1","2","2","2","1","1","8","2","2","1","5","9","1","4","4","1","2","1","1","1","1","2"
"1","1","1","1","3","2","2","1","8","2","2","1","5","9","1","4","4","1","2","0","1","1","1","2"
"1","2","1","2","1","5","2","1","8","2","2","1","5","9","1","4","4","1","2","1","1","1","1","2"
"1","2","1","2","3","2","1","1","8","2","2","1","5","9","1","4","4","1","2","0","1","1","1","1"
"1","2","1","3","5","1","2","1","8","2","2","1","5","9","1","4","4","1","2","0","1","1","1","1"
"1","2","2","1","5","4","2","1","8","2","2","1","5","9","1","4","4","1","2","1","1","1","1","1"
"1","2","3","3","2","3","1","1","8","2","2","1","5","9","1","4","4","1","2","1","1","1","1","1"
"1","2","3","3","5","3","1","1","8","2","2","1","5","9","1","4","4","1","2","1","1","1","1","1"
"1","4","1","2","5","1","1","1","8","2","2","1","5","9","1","4","4","1","2","1","1","1","1","1"
"1","4","1","3","2","4","1","1","8","2","2","1","5","9","1","4","4","1","2","1","1","1","1","2"
"1","4","2","1","2","3","2","1","8","2","2","1","5","9","1","4","4","1","2","0","1","1","1","1"
"1","4","2","1","1","1","2","1","8","2","2","1","5","9","1","4","4","1","2","1","1","1","1","1"
"1","4","3","3","1","2","2","1","8","2","2","1","5","9","1","4","4","1","2","1","1","1","1","2"
"2","1","1","3","3","3","2","1","8","2","2","1","5","9","1","4","4","1","2","1","1","2","2","1"
"2","1","3","3","3","2","1","1","8","2","2","1","5","9","1","4","4","1","2","1","1","1","1","2"
"2","1","3","3","5","5","2","1","8","2","2","1","5","9","1","4","4","1","2","0","1","1","1","2"
"2","4","1","2","3","2","1","1","8","2","2","1","5","9","1","4","4","1","2","0","1","2","2","2"
"2","1","1","2","3","4","2","1","8","2","2","1","5","9","1","4","4","1","2","0","1","2","2","2"
"3","1","2","1","4","1","2","1","8","2","2","1","5","9","1","4","4","1","2","1","2","1","1","2"
"3","1","3","3","4","1","2","1","8","2","2","1","5","9","1","4","4","1","2","1","2","1","1","1"
"3","1","3","3","4","5","1","1","8","2","2","1","5","9","1","4","4","1","2","1","2","1","1","2"
"3","1","1","2","4","1","1","1","8","2","2","1","5","9","1","4","4","1","2","0","1","2","2","2"
"1","1","1","2","2","2","1","2","3","3","2","2","10","5","2","2","2","3","2","1","1","1","1","1"
"1","1","1","1","3","2","2","2","3","3","2","2","10","5","2","2","2","3","2","0","1","1","1","1"
"1","2","1","2","1","5","2","2","3","3","2","2","10","5","2","2","2","3","2","1","1","1","1","2"
"1","2","1","2","3","2","1","2","3","3","2","2","10","5","2","2","2","3","2","0","1","1","1","1"
"1","2","1","3","5","1","2","2","3","3","2","2","10","5","2","2","2","3","2","0","1","1","1","2"
"1","2","2","1","5","4","2","2","3","3","2","2","10","5","2","2","2","3","2","1","1","1","1","2"
"1","2","3","3","2","3","1","2","3","3","2","2","10","5","2","2","2","3","2","1","1","1","1","1"
"1","2","3","3","5","3","1","2","3","3","2","2","10","5","2","2","2","3","2","1","1","1","1","1"
"2","1","1","3","3","3","2","2","3","3","2","2","10","5","2","2","2","3","2","1","1","2","2","1"
"2","1","3","3","3","2","1","2","3","3","2","2","10","5","2","2","2","3","2","1","1","1","1","1"
"2","1","3","3","5","5","2","2","3","3","2","2","10","5","2","2","2","3","2","0","1","1","1","2"
"2","4","1","2","3","2","1","2","3","3","2","2","10","5","2","2","2","3","2","0","1","2","2","1"
"2","1","1","2","3","4","2","2","3","3","2","2","10","5","2","2","2","3","2","0","1","2","2","2"
"3","1","2","1","4","1","2","2","3","3","2","2","10","5","2","2","2","3","2","1","2","1","1","2"
"3","1","3","3","4","1","2","2","3","3","2","2","10","5","2","2","2","3","2","1","2","1","1","2"
"3","1","3","3","4","5","1","2","3","3","2","2","10","5","2","2","2","3","2","1","2","1","1","1"
"3","1","1","2","4","1","1","2","3","3","2","2","10","5","2","2","2","3","2","0","1","2","2","1"
"1","3","2","1","3","3","2","1","7","1","1","1","10","3","1","4","4","2","5","1","1","1","1","1"
"1","3","2","1","5","4","1","1","7","1","1","1","10","3","1","4","4","2","5","1","1","1","1","1"
"1","3","3","3","3","4","1","1","7","1","1","1","10","3","1","4","4","2","5","1","1","1","1","1"
"1","1","1","2","2","2","1","1","7","1","1","1","10","3","1","4","4","2","5","1","1","1","1","1"
"1","1","1","1","3","2","2","1","7","1","1","1","10","3","1","4","4","2","5","0","1","1","1","1"
"1","2","1","2","1","5","2","1","7","1","1","1","10","3","1","4","4","2","5","1","1","1","1","1"
"1","2","1","2","3","2","1","1","7","1","1","1","10","3","1","4","4","2","5","0","1","1","1","1"
"1","2","1","3","5","1","2","1","7","1","1","1","10","3","1","4","4","2","5","0","1","1","1","1"
"1","2","2","1","5","4","2","1","7","1","1","1","10","3","1","4","4","2","5","1","1","1","1","1"
"1","2","3","3","2","3","1","1","7","1","1","1","10","3","1","4","4","2","5","1","1","1","1","1"
"1","2","3","3","5","3","1","1","7","1","1","1","10","3","1","4","4","2","5","1","1","1","1","1"
"1","3","1","2","1","5","1","1","7","1","1","1","10","3","1","4","4","2","5","0","1","1","1","1"
"1","3","1","1","1","2","1","1","7","1","1","1","10","3","1","4","4","2","5","1","1","1","1","1"
"2","1","1","3","3","3","2","1","7","1","1","1","10","3","1","4","4","2","5","1","1","2","2","1"
"2","1","3","3","3","2","1","1","7","1","1","1","10","3","1","4","4","2","5","1","1","1","1","1"
"2","1","3","3","5","5","2","1","7","1","1","1","10","3","1","4","4","2","5","0","1","1","1","1"
"2","1","1","2","3","4","2","1","7","1","1","1","10","3","1","4","4","2","5","0","1","2","2","1"
"2","4","1","3","5","3","2","1","7","1","1","1","10","3","1","4","4","2","5","1","1","1","1","1"
"3","1","2","1","4","1","2","1","7","1","1","1","10","3","1","4","4","2","5","1","2","1","1","1"
"3","1","3","3","4","1","2","1","7","1","1","1","10","3","1","4","4","2","5","1","2","1","1","1"
"3","1","3","3","4","5","1","1","7","1","1","1","10","3","1","4","4","2","5","1","2","1","1","1"
"3","1","1","2","4","1","1","1","7","1","1","1","10","3","1","4","4","2","5","0","1","2","2","1"
"1","1","1","2","2","2","1","2","6","1","1","3","19","5","1","4","1","1","1","1","1","1","1","1"
"1","1","1","1","3","2","2","2","6","1","1","3","19","5","1","4","1","1","1","0","1","1","1","2"
"1","2","1","2","1","5","2","2","6","1","1","3","19","5","1","4","1","1","1","1","1","1","1","1"
"1","2","1","2","3","2","1","2","6","1","1","3","19","5","1","4","1","1","1","0","1","1","1","2"
"1","2","1","3","5","1","2","2","6","1","1","3","19","5","1","4","1","1","1","0","1","1","1","2"
"1","2","2","1","5","4","2","2","6","1","1","3","19","5","1","4","1","1","1","1","1","1","1","2"
"1","2","3","3","2","3","1","2","6","1","1","3","19","5","1","4","1","1","1","1","1","1","1","1"
"1","2","3","3","5","3","1","2","6","1","1","3","19","5","1","4","1","1","1","1","1","1","1","2"
"1","4","1","2","5","1","1","2","6","1","1","3","19","5","1","4","1","1","1","1","1","1","1","1"
"1","4","1","3","2","4","1","2","6","1","1","3","19","5","1","4","1","1","1","1","1","1","1","2"
"1","4","2","1","2","3","2","2","6","1","1","3","19","5","1","4","1","1","1","0","1","1","1","2"
"1","4","3","3","1","2","2","2","6","1","1","3","19","5","1","4","1","1","1","1","1","1","1","1"
"2","1","1","3","3","3","2","2","6","1","1","3","19","5","1","4","1","1","1","1","1","2","2","1"
"2","1","3","3","3","2","1","2","6","1","1","3","19","5","1","4","1","1","1","1","1","1","1","2"
"2","1","3","3","5","5","2","2","6","1","1","3","19","5","1","4","1","1","1","0","1","1","1","2"
"2","4","1","2","3","2","1","2","6","1","1","3","19","5","1","4","1","1","1","0","1","2","2","1"
"2","1","1","2","3","4","2","2","6","1","1","3","19","5","1","4","1","1","1","0","1","2","2","2"
"3","1","2","1","4","1","2","2","6","1","1","3","19","5","1","4","1","1","1","1","2","1","1","2"
"3","1","3","3","4","1","2","2","6","1","1","3","19","5","1","4","1","1","1","1","2","1","1","2"
"3","1","3","3","4","5","1","2","6","1","1","3","19","5","1","4","1","1","1","1","2","1","1","1"
"1","1","1","2","2","2","1","2","6","3","1","3","17","1","1","1","1","1","3","1","1","1","1","1"
"1","1","1","1","3","2","2","2","6","3","1","3","17","1","1","1","1","1","3","0","1","1","1","2"
"1","2","1","2","1","5","2","2","6","3","1","3","17","1","1","1","1","1","3","1","1","1","1","2"
"1","2","1","2","3","2","1","2","6","3","1","3","17","1","1","1","1","1","3","0","1","1","1","1"
"1","2","1","3","5","1","2","2","6","3","1","3","17","1","1","1","1","1","3","0","1","1","1","2"
"1","2","2","1","5","4","2","2","6","3","1","3","17","1","1","1","1","1","3","1","1","1","1","2"
"1","2","3","3","2","3","1","2","6","3","1","3","17","1","1","1","1","1","3","1","1","1","1","1"
"1","2","3","3","5","3","1","2","6","3","1","3","17","1","1","1","1","1","3","1","1","1","1","1"
"1","4","1","2","5","1","1","2","6","3","1","3","17","1","1","1","1","1","3","1","1","1","1","2"
"1","4","1","3","2","4","1","2","6","3","1","3","17","1","1","1","1","1","3","1","1","1","1","2"
"1","4","2","1","2","3","2","2","6","3","1","3","17","1","1","1","1","1","3","0","1","1","1","1"
"1","4","2","1","1","1","2","2","6","3","1","3","17","1","1","1","1","1","3","1","1","1","1","2"
"1","4","3","3","1","2","2","2","6","3","1","3","17","1","1","1","1","1","3","1","1","1","1","2"
"2","1","1","3","3","3","2","2","6","3","1","3","17","1","1","1","1","1","3","1","1","2","2","1"
"2","1","3","3","3","2","1","2","6","3","1","3","17","1","1","1","1","1","3","1","1","1","1","2"
"2","1","3","3","5","5","2","2","6","3","1","3","17","1","1","1","1","1","3","0","1","1","1","2"
"2","4","1","2","3","2","1","2","6","3","1","3","17","1","1","1","1","1","3","0","1","2","2","1"
"2","1","1","2","3","4","2","2","6","3","1","3","17","1","1","1","1","1","3","0","1","2","2","2"
"3","1","2","1","4","1","2","2","6","3","1","3","17","1","1","1","1","1","3","1","2","1","1","1"
"3","1","3","3","4","1","2","2","6","3","1","3","17","1","1","1","1","1","3","1","2","1","1","1"
"3","1","3","3","4","5","1","2","6","3","1","3","17","1","1","1","1","1","3","1","2","1","1","2"
"3","1","1","2","4","1","1","2","6","3","1","3","17","1","1","1","1","1","3","0","1","2","2","1"
"1","1","1","2","2","2","1","2","7","2","2","1","15","5","1","1","2","3","2","1","1","1","1","1"
"1","2","1","2","2","1","1","2","7","2","2","1","15","5","1","1","2","3","2","0","1","1","1","1"
"1","1","1","1","3","2","2","2","7","2","2","1","15","5","1","1","2","3","2","0","1","1","1","1"
"1","2","1","2","1","5","2","2","7","2","2","1","15","5","1","1","2","3","2","1","1","1","1","1"
"1","2","1","2","3","2","1","2","7","2","2","1","15","5","1","1","2","3","2","0","1","1","1","1"
"1","2","1","1","2","2","1","2","7","2","2","1","15","5","1","1","2","3","2","1","1","1","1","1"
"1","2","1","1","3","3","1","2","7","2","2","1","15","5","1","1","2","3","2","1","1","1","1","1"
"1","2","1","3","5","1","2","2","7","2","2","1","15","5","1","1","2","3","2","0","1","1","1","1"
"1","2","2","1","5","4","2","2","7","2","2","1","15","5","1","1","2","3","2","1","1","1","1","2"
"1","2","3","3","2","3","1","2","7","2","2","1","15","5","1","1","2","3","2","1","1","1","1","1"
"1","2","3","3","5","3","1","2","7","2","2","1","15","5","1","1","2","3","2","1","1","1","1","1"
"1","1","1","2","2","2","1","2","7","2","2","1","15","5","1","1","2","3","2","0","1","1","1","2"
"2","1","1","3","3","3","2","2","7","2","2","1","15","5","1","1","2","3","2","1","1","2","2","1"
"2","1","2","1","5","2","1","2","7","2","2","1","15","5","1","1","2","3","2","0","1","2","2","1"
"2","1","3","3","3","2","1","2","7","2","2","1","15","5","1","1","2","3","2","1","1","1","1","2"
"2","1","3","3","5","5","2","2","7","2","2","1","15","5","1","1","2","3","2","0","1","1","1","1"
"2","1","1","2","3","4","2","2","7","2","2","1","15","5","1","1","2","3","2","0","1","2","2","2"
"3","1","2","1","4","1","2","2","7","2","2","1","15","5","1","1","2","3","2","1","2","1","1","2"
"3","1","2","1","4","5","1","2","7","2","2","1","15","5","1","1","2","3","2","1","2","1","1","1"
"3","1","3","3","4","1","2","2","7","2","2","1","15","5","1","1","2","3","2","1","2","1","1","2"
"3","1","3","3","4","5","1","2","7","2","2","1","15","5","1","1","2","3","2","1","2","1","1","1"
"3","1","1","2","4","1","1","2","7","2","2","1","15","5","1","1","2","3","2","0","1","2","2","1"
"1","1","1","2","2","2","1","2","6","3","2","5","17","5","2","2","4","2","1","1","1","1","1","1"
"1","1","1","1","3","2","2","2","6","3","2","5","17","5","2","2","4","2","1","0","1","1","1","2"
"1","2","1","2","1","5","2","2","6","3","2","5","17","5","2","2","4","2","1","1","1","1","1","2"
"1","2","1","2","3","2","1","2","6","3","2","5","17","5","2","2","4","2","1","0","1","1","1","2"
"1","2","1","3","5","1","2","2","6","3","2","5","17","5","2","2","4","2","1","0","1","1","1","2"
"1","2","2","1","5","4","2","2","6","3","2","5","17","5","2","2","4","2","1","1","1","1","1","1"
"1","2","3","3","2","3","1","2","6","3","2","5","17","5","2","2","4","2","1","1","1","1","1","1"
"1","2","3","3","5","3","1","2","6","3","2","5","17","5","2","2","4","2","1","1","1","1","1","1"
"1","4","1","2","5","1","1","2","6","3","2","5","17","5","2","2","4","2","1","1","1","1","1","1"
"1","4","1","3","2","4","1","2","6","3","2","5","17","5","2","2","4","2","1","1","1","1","1","1"
"1","4","2","1","2","3","2","2","6","3","2","5","17","5","2","2","4","2","1","0","1","1","1","1"
"1","4","2","1","1","1","2","2","6","3","2","5","17","5","2","2","4","2","1","1","1","1","1","2"
"1","4","3","3","1","2","2","2","6","3","2","5","17","5","2","2","4","2","1","1","1","1","1","1"
"2","1","1","3","3","3","2","2","6","3","2","5","17","5","2","2","4","2","1","1","1","2","2","1"
"2","1","3","3","3","2","1","2","6","3","2","5","17","5","2","2","4","2","1","1","1","1","1","2"
"2","1","3","3","5","5","2","2","6","3","2","5","17","5","2","2","4","2","1","0","1","1","1","2"
"2","4","1","2","3","2","1","2","6","3","2","5","17","5","2","2","4","2","1","0","1","2","2","2"
"2","1","1","2","3","4","2","2","6","3","2","5","17","5","2","2","4","2","1","0","1","2","2","1"
"3","1","2","1","4","1","2","2","6","3","2","5","17","5","2","2","4","2","1","1","2","1","1","2"
"3","1","3","3","4","1","2","2","6","3","2","5","17","5","2","2","4","2","1","1","2","1","1","2"
"3","1","3","3","4","5","1","2","6","3","2","5","17","5","2","2","4","2","1","1","2","1","1","1"
"3","1","1","2","4","1","1","2","6","3","2","5","17","5","2","2","4","2","1","0","1","2","2","1"
"1","1","1","2","2","2","1","1","4","2","2","2","1","7","1","3","3","1","2","1","1","1","1","1"
"1","2","1","2","2","1","1","1","4","2","2","2","1","7","1","3","3","1","2","0","1","1","1","1"
"1","1","1","1","3","2","2","1","4","2","2","2","1","7","1","3","3","1","2","0","1","1","1","2"
"1","2","1","2","1","5","2","1","4","2","2","2","1","7","1","3","3","1","2","1","1","1","1","2"
"1","2","1","2","3","2","1","1","4","2","2","2","1","7","1","3","3","1","2","0","1","1","1","1"
"1","2","1","1","2","2","1","1","4","2","2","2","1","7","1","3","3","1","2","1","1","1","1","1"
"1","2","1","1","3","3","1","1","4","2","2","2","1","7","1","3","3","1","2","1","1","1","1","1"
"1","2","1","3","5","1","2","1","4","2","2","2","1","7","1","3","3","1","2","0","1","1","1","2"
"1","2","2","1","5","4","2","1","4","2","2","2","1","7","1","3","3","1","2","1","1","1","1","2"
"1","2","3","3","2","3","1","1","4","2","2","2","1","7","1","3","3","1","2","1","1","1","1","2"
"1","2","3","3","5","3","1","1","4","2","2","2","1","7","1","3","3","1","2","1","1","1","1","2"
"1","1","1","2","2","2","1","1","4","2","2","2","1","7","1","3","3","1","2","0","1","1","1","2"
"2","1","1","3","3","3","2","1","4","2","2","2","1","7","1","3","3","1","2","1","1","2","2","1"
"2","1","2","1","5","2","1","1","4","2","2","2","1","7","1","3","3","1","2","0","1","2","2","2"
"2","1","3","3","3","2","1","1","4","2","2","2","1","7","1","3","3","1","2","1","1","1","1","2"
"2","1","3","3","5","5","2","1","4","2","2","2","1","7","1","3","3","1","2","0","1","1","1","2"
"2","1","1","2","3","4","2","1","4","2","2","2","1","7","1","3","3","1","2","0","1","2","2","2"
"3","1","2","1","4","1","2","1","4","2","2","2","1","7","1","3","3","1","2","1","2","1","1","1"
"3","1","2","1","4","5","1","1","4","2","2","2","1","7","1","3","3","1","2","1","2","1","1","2"
"3","1","3","3","4","1","2","1","4","2","2","2","1","7","1","3","3","1","2","1","2","1","1","1"
"3","1","3","3","4","5","1","1","4","2","2","2","1","7","1","3","3","1","2","1","2","1","1","2"
"3","1","1","2","4","1","1","1","4","2","2","2","1","7","1","3","3","1","2","0","1","2","2","1"
"1","1","1","2","2","2","1","2","1","1","2","1","7","5","2","1","2","1","1","1","1","1","1","2"
"1","1","1","1","3","2","2","2","1","1","2","1","7","5","2","1","2","1","1","0","1","1","1","2"
"1","2","1","2","1","5","2","2","1","1","2","1","7","5","2","1","2","1","1","1","1","1","1","1"
"1","2","1","2","3","2","1","2","1","1","2","1","7","5","2","1","2","1","1","0","1","1","1","1"
"1","2","1","3","5","1","2","2","1","1","2","1","7","5","2","1","2","1","1","0","1","1","1","1"
"1","2","2","1","5","4","2","2","1","1","2","1","7","5","2","1","2","1","1","1","1","1","1","1"
"1","2","3","3","2","3","1","2","1","1","2","1","7","5","2","1","2","1","1","1","1","1","1","1"
"1","2","3","3","5","3","1","2","1","1","2","1","7","5","2","1","2","1","1","1","1","1","1","1"
"1","4","1","2","5","1","1","2","1","1","2","1","7","5","2","1","2","1","1","1","1","1","1","1"
"1","4","1","3","2","4","1","2","1","1","2","1","7","5","2","1","2","1","1","1","1","1","1","1"
"1","4","2","1","2","3","2","2","1","1","2","1","7","5","2","1","2","1","1","0","1","1","1","1"
"1","4","2","1","1","1","2","2","1","1","2","1","7","5","2","1","2","1","1","1","1","1","1","1"
"1","4","3","3","1","2","2","2","1","1","2","1","7","5","2","1","2","1","1","1","1","1","1","2"
"2","1","1","3","3","3","2","2","1","1","2","1","7","5","2","1","2","1","1","1","1","2","2","1"
"2","1","3","3","3","2","1","2","1","1","2","1","7","5","2","1","2","1","1","1","1","1","1","1"
"2","1","3","3","5","5","2","2","1","1","2","1","7","5","2","1","2","1","1","0","1","1","1","2"
